aid,meanfreq,median,std,iqr,skew,melspectogram,mfcc,spaectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,pitch,Gender
clb_arctic_a0197,4.773483535146153e-12,-3.493645056601963,702931.2870633149,192357.54235796217,1.7938257012053977,0.04570167139172554,-299.6490173339844,2212.2450543392183,1547.6555033783718,24.512815193960872,3715.8395790192017,170.213,female
clb_arctic_a0168,-2.994198707914905e-11,59.4901682409909,814894.8022470917,149580.23516490086,0.4859322877666755,0.03528586402535438,-312.1449890136719,1707.0197853661487,1461.4440412805404,23.748720773057023,3051.7173408661906,190.476,female
clb_arctic_b0083,-1.3309964331259859e-12,2.279336462059291,718759.0873015111,146042.15922626463,-0.757186095701642,0.08547044545412064,-296.4457092285156,1834.8561418103445,1553.021209679442,24.682057472322725,3349.778998076027,186.047,female
clb_arctic_a0140,7.609666948367778e-13,-20.97448739327956,648881.4898592801,151433.1993143566,-1.7171287325161242,0.07520634680986404,-294.5455627441406,2086.8531086344615,1581.1114373502778,21.95113461213107,3630.2139282226562,183.908,female
clb_arctic_b0097,-1.705517474780236e-13,43.11605830480403,549932.2990932624,101732.79202003039,-0.17366697136099843,0.12221137434244154,-301.8800964355469,1964.540801844128,1686.5724142580682,23.92090155401701,3659.794536389802,181.818,female
clb_arctic_a0154,4.194722122508987e-12,18.885906873822478,746150.1555762746,185580.77320012843,2.47422653842733,0.01923639327287674,-300.1607971191406,1808.9177529361505,1508.6516129085294,24.80171929754663,3333.7435913085938,192.771,female
clb_arctic_a0155,1.821464219060885e-12,37.195259320065816,619190.3224348712,100340.22623293122,0.5278241975275714,0.13108596205711365,-316.9665832519531,1382.938808643252,1349.0149750835797,25.10332213196803,2600.1909436677633,183.908,female
clb_arctic_b0096,3.3582210569649702e-12,-11.602415474877489,902453.6342001244,118049.10996432177,-0.5654529999356448,0.059000812470912926,-284.7945556640625,1494.3311472616513,1501.1371554808677,26.25035727633841,2904.426322223472,186.047,female
clb_arctic_a0141,-2.226067562113455e-11,24.146867003109946,865786.9681465263,175102.51047212258,-1.1939462918727661,0.08822625130414963,-290.0947570800781,1902.8446807663888,1606.2912150181664,23.948347511333022,3554.020444808468,192.771,female
clb_arctic_b0082,1.2292793196233938e-11,5.041035312489839,571656.1788055324,200422.01500049,1.1998890473117685,0.1791818141937256,-295.801513671875,2299.269584428632,1673.0049916724945,20.115328127993678,4047.185343174847,183.908,female
clb_arctic_a0169,4.185394899803434e-12,19.357413936057128,707089.2191219591,125200.51219006465,-1.044729008104258,0.03534989431500435,-312.8381652832031,2148.6362188388543,1564.699434368002,22.474789657222733,3595.194927014802,207.792,female
clb_arctic_a0196,1.7179344366821977e-12,49.37459524955739,622663.9269557864,104191.06126186097,2.3608841572705095,0.039650749415159225,-292.75042724609375,1613.08174030627,1572.7253152759179,24.92789254263456,3190.5581430288453,181.818,female
clb_arctic_b0055,-4.375724582802969e-12,15.975448674988002,848907.4785056249,126293.67544827674,-1.1355603739656244,0.054107077419757836,-302.5321960449219,1507.6899194273694,1362.0735521329375,23.73896825747604,2819.23828125,202.532,female
clb_arctic_a0182,2.397296086455565e-11,59.34490579233716,786075.8902561646,184571.30285288516,4.537010244780199,0.07143191993236543,-292.35614013671875,1858.2043340705147,1579.8873313054266,25.97504192735945,3534.1154296875,177.778,female
clb_arctic_b0041,-1.226584880094399e-12,-31.314557098798105,752173.3543359527,106754.02048169654,-0.16557684997593025,0.215837836265564,-295.67864990234375,1430.7443443670722,1410.4320952955838,24.4230854129428,2874.2076200597426,195.122,female
clb_arctic_b0069,-2.569165723077182e-13,45.405447003679,897084.0001109131,124669.17646937416,-0.40483723445035397,0.1553332358598709,-307.806640625,1605.9413993937742,1594.9726462248886,23.722084245794505,3276.9557685609075,195.122,female
clb_arctic_b0294,3.0649862266710253e-12,26.2636138725793,869677.0505914822,175070.627516741,-0.4028376974044343,0.1936972737312317,-290.3389892578125,1490.6556537532451,1348.7992123034385,27.58992040813994,2768.9306640625,177.778,female
clb_arctic_a0357,-4.854598114279663e-12,34.31838811143825,773058.5146407093,103879.70919697636,2.195758079840038,0.1954161375761032,-288.77825927734375,1471.682331004205,1407.7829098083594,27.4782498009836,2872.244896079009,181.818,female
clb_arctic_a0431,3.3333350533271225e-13,-18.232658810564317,731639.7283711446,75397.33331925163,-0.027470390582115235,0.07616228610277176,-276.36337280273443,1299.4558285759074,1366.730141633229,26.127765828562733,2584.7129420230262,172.043,female
clb_arctic_a0425,1.1133429365990556e-12,33.71773445407234,717980.4915434689,190116.38924106606,-1.0411698160807752,0.06463761627674103,-290.50677490234375,1887.176202380832,1519.1627317312964,25.52737751925989,3415.512084960937,177.778,female
clb_arctic_b0280,-1.90858318697521e-11,40.51739032357,813061.3364417534,127177.76871122784,1.0791787687168413,0.05915989354252815,-286.2806091308594,1581.891398375547,1521.0362972443115,26.42820656860577,3034.1583866401006,177.778,female
clb_arctic_a0343,7.98291654282248e-12,-21.023960287748196,832195.8511228758,156100.99144549028,-0.08509687928544893,0.04634307697415352,-300.983154296875,1696.3703098901874,1421.5527921570385,26.76079546946985,3062.733861019737,183.908,female
clb_arctic_a0419,2.0011822032548115e-11,-14.122665431154019,671204.7152187745,170251.58368829772,-0.34904696355967335,0.2822954058647156,-314.91845703125,1742.4823836678147,1530.3849152436026,23.204167218261727,3299.8830311333954,183.908,female
clb_arctic_b0257,2.635500433053248e-11,2.227196879714029,796872.4440897731,197223.99695747608,-0.12006613597319248,0.0779731273651123,-286.5292053222656,2143.8542775391743,1584.0755525641864,21.82236668319996,3762.401058799342,192.771,female
clb_arctic_a0394,2.0914429538598884e-12,-13.911730362204253,574176.2392644584,141949.1107015456,1.021811102213176,0.0457952618598938,-315.9722900390625,1906.1978948906208,1479.3050291985608,25.084946948883605,3381.2909631921143,166.667,female
clb_arctic_b0531,3.0411940904364175e-12,19.124882314979914,793325.5083797626,215055.3012389567,-0.8074918636797804,0.05500137805938722,-285.4568176269531,1888.3331364659248,1504.6969706974576,23.91530481764188,3334.443197959711,192.771,female
clb_arctic_b0525,-1.1641532182693482e-12,20.12811994832009,798860.8047479233,81598.87623971513,-1.182008493561842,0.05481640249490738,-331.8821716308594,1224.042553188397,1398.076596698769,27.796887694297013,2611.476451945755,192.771,female
clb_arctic_b0243,1.830551033365399e-11,41.538320262861816,772015.4053570195,130395.99600226671,-0.7885579589126146,0.0422697514295578,-302.52313232421875,1873.888623067244,1478.9395037256554,25.88724609218605,3261.783353365385,195.122,female
clb_arctic_a0380,4.069699850279332e-12,28.369671479435056,1043180.2121742903,207532.4634027714,-1.941550055210622,0.12942036986351013,-272.20773315429693,1706.5557366877301,1554.4253289700773,26.997509500049762,3241.5752704326924,181.818,female
clb_arctic_b0519,2.374915260375275e-13,8.137874857166025,502989.62047998304,64167.78825659974,-2.1579070100996267,0.016552116721868515,-345.8370056152344,1529.7964360677634,1593.732953070816,28.351138596956467,3175.905514834972,188.235,female
clb_arctic_a0223,-1.7334444010361447e-12,34.29300328013778,717050.0469161815,102136.60544575885,-0.308970321915422,0.029485663399100307,-303.7215576171875,1524.5119632500503,1368.9609649438494,26.80295947351211,2820.001845472441,181.818,female
clb_arctic_b0486,3.553172310327184e-11,2.174264201428741,819343.616867749,163352.3940463534,-0.409276803083992,0.060366153717041016,-283.57379150390625,1721.0793342695972,1485.4763568143167,24.31842824531576,3243.9639207793443,186.047,female
clb_arctic_a0545,-3.694988302342287e-12,38.46002918528393,802831.7360360125,216414.117912411,-0.296101317329576,0.0449974499642849,-281.52081298828125,1853.036929083727,1516.6260728204845,25.66332985212887,3372.522347105061,177.778,female
clb_arctic_b0492,-3.0420670437307566e-12,64.30535405725823,741839.2016094048,149179.0479395709,-1.5670043621342518,0.060809426009655,-303.15582275390625,1642.3465991919904,1511.053066695119,25.070996099735986,3162.7464781416224,181.818,female
clb_arctic_a0551,-5.575667695525042e-13,26.011875324593348,877674.0531541305,141328.59297083772,0.05287170458604993,0.02563086152076721,-286.4940490722656,1674.1052632122094,1400.2676604612539,27.48196563074087,2982.173566120427,183.908,female
clb_arctic_a0237,-3.911829810208223e-12,46.227040832380226,848195.7899692006,164966.90792094296,1.4180752475243377,0.02958312071859837,-296.3995361328125,1914.2934663395272,1497.7596218167355,26.11674975537245,3365.938284101277,195.122,female
clb_arctic_a0579,-3.95483895855389e-12,49.5624015027679,557735.4660557342,76889.49109182638,-0.8170904979610585,0.007233328185975552,-328.3505859375,1605.2638540146622,1500.9095069279751,27.491707658826588,3072.601996527778,188.235,female
clb_arctic_b0323,-2.3628305533319747e-11,16.058771105192136,868521.066539817,212887.43916914304,-0.9433537498903127,0.1738853007555008,-287.91278076171875,1765.8958506904671,1523.2930089605622,23.764447325035892,3297.0646784855767,181.818,female
clb_arctic_b0445,1.200480811522373e-12,-7.21711241799494,657781.6193373008,176197.82770117855,1.2472446499654708,0.12475956976413727,-302.560791015625,1673.3075850062378,1425.1949006818954,25.492157367143413,3068.5527473096026,186.047,female
clb_arctic_a0586,1.467434051900703e-11,12.596039087511599,559184.798511114,157412.226453338,-0.2505946536252511,0.022939052432775497,-298.03857421875,2347.849372039051,1685.7776742922692,22.60003791937431,4077.778882051991,181.818,female
clb_arctic_b0451,7.47719730302914e-11,33.91999291443062,769809.5336368203,140630.26284265943,1.8356580485843612,0.02716408483684063,-299.88250732421875,1555.7767861994244,1485.7507106553778,26.74861640266873,3065.8554449314024,188.235,female
clb_arctic_a0592,1.0310535749567495e-12,42.17151728223689,604644.1283759407,131137.56670923426,2.3732216587683794,0.015926068648695946,-309.9110412597656,1966.9873796132456,1715.7677450759436,23.443918472989587,3816.278167269123,188.235,female
clb_arctic_b0337,-2.361857558582501e-11,59.37551464202261,530906.635291485,141573.12385532193,-0.6077283259843232,0.024616947397589684,-315.3165283203125,2002.8530117709024,1619.8298461253933,20.865635133685032,3741.501708984375,202.532,female
clb_arctic_b0479,-9.501305179498022e-12,44.917176140595984,973770.8813096428,195294.24048498055,-0.0617288847533467,0.0837051197886467,-288.1466979980469,1610.150881142663,1470.3566487265714,26.42048405921247,3047.252957326061,183.908,female
clb_arctic_a0021,3.163231775073514e-11,14.16198849864304,629149.301168428,89007.95572255997,0.34524007914671906,0.0513698011636734,-307.9911804199219,1538.343725561696,1517.914951165632,23.41344906015184,3081.687355041504,200.0,female
clb_arctic_a0035,-1.7634146460377381e-12,35.06691150763072,831686.1803649187,163429.4954824881,-2.3846972477995227,0.05316631868481636,-287.6338195800781,1776.1104993532306,1438.8582008305848,23.60529370466848,3139.5193742148244,183.908,female
clb_arctic_a0009,-1.0165361489802794e-12,68.34280534693971,662475.9274022701,156174.12926355604,0.20138376902258026,0.09433332830667496,-305.4566650390625,1806.8286219805386,1481.87145372603,22.355464603736,3305.672940340909,195.122,female
clb_arctic_b0121,3.1444906398408808e-12,36.31522326892082,727997.8321657176,102257.1493049733,1.2273049974811356,0.02758670225739479,-299.6081848144531,1634.296431777979,1321.7545556360153,26.348880560270857,2760.99460407839,179.775,female
clb_arctic_b0135,4.096576421589802e-12,28.035206550375733,642499.006680945,82332.03786420918,0.4506150808351824,0.011332559399306774,-315.06256103515625,1707.0946607350816,1623.259786690125,25.1185896613601,3411.539370888158,183.908,female
clb_arctic_b0109,1.071404747583054e-12,49.13520828538458,695595.996043321,89832.44625722624,-1.9952199251185159,0.05851930007338524,-321.0864562988281,1417.2815569661318,1453.7672462080754,24.12701505253297,2905.948341498941,181.818,female
clb_arctic_b0123,-5.825867895499081e-12,20.372596310495283,903231.609336448,184906.47238300933,0.35267197745756673,0.14727312326431274,-293.5194396972656,1604.756786450402,1442.479893699204,25.55578092347601,3006.142822265625,179.775,female
clb_arctic_b0137,4.215515823954106e-12,54.03666821443767,752939.8414082135,135144.63274418702,-0.27714694044460414,0.09075764566659927,-293.1469421386719,1687.4709156851093,1569.8464799272656,23.36495016188384,3248.8435546875,186.047,female
clb_arctic_a0023,7.896970761947769e-12,63.90419917705731,1128162.136127973,212916.78925853947,0.2051416684613417,0.1072104200720787,-282.904296875,1645.6847248861031,1431.7807471160293,24.35795231975245,2948.655503216912,197.531,female
clb_arctic_a0037,-1.2650989365201813e-12,9.938140565238427,805984.9853576671,79693.92201840441,1.7208827387372052,0.005797188263386488,-318.7545471191406,1374.286972760074,1289.5363674061487,28.02218084761046,2519.74365234375,192.771,female
clb_arctic_b0309,-3.6126681938698316e-13,6.721910656322507,639198.5300116072,128733.89048954629,-0.8027220239504033,0.01543818786740303,-306.7945861816406,1682.384446024593,1444.9682493730324,23.306827275197612,3120.381986177885,190.476,female
clb_arctic_a0584,4.75593154747134e-13,39.283659879962215,741044.898216699,143625.63133907004,2.37921302375028,0.11460396647453308,-289.60333251953125,1553.0920541569903,1454.603023413414,25.863393936188285,2888.246839628445,177.778,female
clb_arctic_b0447,-2.0131972947515043e-12,47.341778011650604,906998.9456548436,205805.69910351286,-0.9346188455497986,0.04636447876691818,-284.658935546875,1849.409418166828,1559.2850853000864,23.49082773258533,3394.907663829291,195.122,female
clb_arctic_b0321,2.983248223522232e-14,-5.633415844367846,684938.87428587,122338.41716457985,2.4789633932301594,0.03271220624446869,-306.57208251953125,1677.5288219817444,1502.5467472332869,25.78888045850238,3187.2753578544457,181.818,female
clb_arctic_b0335,8.260938713507526e-12,55.324193342134095,575047.4672531416,96719.20834639143,-5.546736764456324,0.03917611762881279,-331.4229736328125,1646.2354613479529,1503.2918939380083,24.332584696273198,3105.3433693061443,188.235,female
clb_arctic_a0590,1.4835294630182417e-12,17.991540448128944,763745.7709663595,116701.72160612216,2.915754485510494,0.027474597096443176,-289.09747314453125,1523.5369963906264,1562.3859392050435,28.537137731130684,3280.8866334192962,181.818,female
clb_arctic_b0453,3.874779575845481e-12,43.4604120062686,788487.5346027979,175263.5807665891,1.5036276508113489,0.04165152832865715,-304.2298583984375,1839.9630306328713,1581.3880584664862,23.52490673340595,3472.9521338619397,181.818,female
clb_arctic_a0209,-5.339076262388116e-12,13.25401295448819,763620.4341356416,134344.35664095185,0.11848966508138864,0.017293477430939674,-280.5645751953125,1619.5907568288212,1436.814200957694,26.97795736627762,2981.3698508522725,181.818,female
clb_arctic_a0547,1.2908352287543331e-11,13.120185582149134,658814.7589106451,154997.9294039397,1.5809756828704893,0.026995019987225533,-315.15496826171875,2011.1316578826786,1623.9465516365344,24.11048992405973,3670.065307617188,181.818,female
clb_arctic_b0484,1.6738360815332923e-11,34.031922255046084,896948.6872589197,182087.03863233526,-0.12791585630275745,0.03205420821905136,-299.8240661621094,1772.1973773332159,1505.3675558622344,25.49948389922017,3236.5631577882123,186.047,female
clb_arctic_a0221,4.745452793180551e-11,22.971920024352585,628293.3081311974,76304.75277089709,1.9272699867585312,0.010417090728878977,-307.6812744140625,1317.7486941843072,1375.9069913013175,27.462546508591696,2648.4752308238635,183.908,female
clb_arctic_a0235,3.420367597713383e-12,38.166985012212535,576624.3213098099,153610.63860571678,4.180199574805265,0.09736635535955428,-314.75225830078125,2210.103356421243,1596.5251373551434,23.318627333268598,3790.48244670286,186.047,female
clb_arctic_a0553,-4.065703538462678e-11,36.65222295373678,1130534.1730229561,82308.57010245361,-0.3788672810627836,0.007779472507536411,-281.9844665527344,1122.3091984743426,1379.4970046119697,30.723603657879117,2331.120880556778,181.818,female
clb_arctic_b0490,4.877400552404338e-13,5.411848883923085,781464.4560765366,167559.23202093452,-1.221373482650635,0.06423438340425491,-300.4535217285156,1986.2761069893247,1597.0482542899067,19.913823977042373,3606.9486775975315,197.531,female
clb_arctic_b0269,-1.6867446320946487e-13,22.073505682696123,704005.5297204702,132108.74055990807,1.0681272788701528,0.030933385714888576,-309.4214782714844,1451.265604605302,1376.206844749848,28.05645187331297,2807.477078771896,179.775,female
clb_arctic_b0533,1.0443579037994421e-11,96.04219435545383,896925.8984127186,188338.5446079661,-0.26064711974446014,0.18322356045246124,-289.95037841796875,1693.7211883716684,1476.4877248071882,24.07961309962739,3140.56640625,197.531,female
clb_arctic_a0396,6.856853021625761e-11,1.515416873357026,680520.1400704408,139415.5161095476,1.2729371417201902,0.05150121077895165,-288.7565002441406,1793.3501061490624,1498.2645471474,26.537045898776487,3315.3037623355267,170.213,female
clb_arctic_b0255,-2.9561557803366476e-12,40.5289439256303,906015.5521118252,169411.6065867574,-0.557684107379889,0.019999830052256584,-289.4950256347656,1572.1671398724427,1463.4275422995395,27.128491588553644,3076.5727095170455,188.235,female
clb_arctic_a0382,5.6371035310518514e-11,24.76484292454552,751650.533477463,173640.29603978407,1.6020284971527856,0.04916232451796532,-294.2864990234375,1716.566337925642,1496.7241207803565,26.820128622092987,3211.9239807128906,183.908,female
clb_arctic_b0241,4.996431996727091e-12,23.686991039008717,845972.0235681472,70485.95780698222,0.6088976180625814,0.05947009474039078,-321.02056884765625,1200.3230703842826,1342.1538035823887,25.530646575816306,2401.3039981617653,197.531,female
clb_arctic_b0527,7.288310683137897e-14,37.627827261108905,624241.7989757643,153379.81016922274,0.44014049922899945,0.06375984847545624,-309.9543762207031,1940.336217927086,1518.3500032514708,22.098428223062463,3478.8839505413384,200.0,female
clb_arctic_a0369,-7.221856260965708e-11,13.38336331769824,844120.0536848701,171705.9620802995,1.981490763214636,0.2346554696559906,-306.89605712890625,1433.4669825989167,1417.0465004806852,26.01519148135332,2913.80126953125,177.778,female
clb_arctic_a0433,-4.4239347464142026e-11,42.855591160885524,753344.0108420363,160214.41373321772,-0.8227460844741864,0.11258754134178164,-298.9949951171875,1682.954992329502,1465.9537820065295,24.39334149812533,3116.53125,186.047,female
clb_arctic_a0355,-3.3944099040615786e-12,-1.2164843025893788,539998.0068648356,134928.0628871665,-0.19129642120512966,0.08503398299217224,-313.1184997558594,1759.2274041537075,1402.1048216714364,25.13149490984043,3140.757242838541,177.778,female
clb_arctic_b0296,6.644595161135618e-12,88.14825527073117,753414.4219871273,189776.01113938022,-1.4516289193316887,0.0669519230723381,-279.03347778320307,1818.4174203128568,1444.3366747128769,24.54226607228096,3214.599609375,179.775,female
clb_arctic_a0341,-1.7113277483263144e-12,9.014087386218307,728997.3111702843,142236.2434584476,1.4822764941181605,0.0314541719853878,-298.44000244140625,1390.3939666478748,1384.7445746475964,29.690064732958565,2730.487060546875,173.91299999999995,female
clb_arctic_b0282,-7.959583559803825e-12,33.13331080075295,629287.9484468726,129968.88812624199,0.636785299210355,0.06487254053354262,-311.5218505859375,1878.6788764692096,1545.044853428889,23.68858823642963,3377.48291015625,181.818,female
clb_arctic_a0427,3.242522179511667e-12,60.62319060864684,638985.9930647797,177169.59908175247,0.11916133296509632,0.019002227112650868,-286.318115234375,2033.1050115038024,1646.2395788152317,24.983460252897487,3746.5498803367077,179.775,female
clb_arctic_b0057,-1.2045095267497895e-12,12.169215333240572,705527.5879550712,125567.55937774903,0.33243104271518886,0.2885254323482513,-310.25262451171875,1669.9807660828283,1517.2635527429004,20.966203080512628,3234.1101241438355,197.531,female
clb_arctic_a0194,7.31423294231415e-12,-23.207657990169537,678239.9165404397,125982.78453094026,-1.5027281675464519,0.02261888794600964,-294.5910949707031,1845.4688029224576,1611.6823426026315,25.44043591782666,3529.152425130209,175.824,female
clb_arctic_b0043,1.474370595399752e-11,34.894634693308035,517184.8612386792,116113.19383356435,-1.8103927255739822,0.2997039556503296,-319.2167053222656,1630.5915715514166,1463.7762901522879,21.909362735441913,3106.9122314453125,190.476,female
clb_arctic_a0180,-4.5006836748921526e-12,56.41486602637451,686879.7082892476,125623.41614666191,2.324639266759353,0.03203437477350235,-291.7760925292969,1683.0245053295812,1509.1386557045007,25.430288229471184,3178.2704527948945,181.818,female
clb_arctic_b0094,-2.8595060488223133e-12,50.59527483469719,755381.0148259611,176988.2012048538,-0.4305878446443135,0.02056693658232689,-296.5122375488281,1947.66105600353,1550.9802542722855,24.847835797294067,3578.399658203125,181.818,female
clb_arctic_a0157,-1.8816730863205125e-11,47.385724532557106,815308.896374815,233659.94685297922,1.2549517214551336,0.109427772462368,-269.50927734375,2020.9844139790343,1516.58675470094,23.81085187961801,3605.615234375,183.908,female
clb_arctic_b0080,-7.88054177979689e-11,43.36487944340479,658741.365914724,126017.53501904049,-3.3738409929112176,0.0877889096736908,-298.75189208984375,1829.9995962606927,1466.586019367171,22.84963767879776,3237.845433011968,188.235,female
clb_arctic_a0143,1.3540284757945627e-12,27.708419970644172,621918.7470469915,101374.18433753475,-0.06288237237550721,0.04608335345983505,-300.5121765136719,1652.0421377530804,1426.0411314150824,25.945607228865754,3026.037900309917,179.775,female
clb_arctic_a0142,4.3168360964533246e-13,20.61759081139462,634454.7775641688,157543.94880723057,-1.1442564578918797,0.0920182839035988,-294.33819580078125,1974.0125536495486,1574.8318172481067,22.591252457091198,3542.6077450022967,181.818,female
clb_arctic_b0081,-6.989127626044384e-12,14.48068007258189,800946.937922558,132448.85139154334,-0.36248434763518633,0.03053412027657032,-293.83740234375,1586.7316804301538,1490.9286852220507,24.65436678200861,3062.8706811179577,195.122,female
clb_arctic_a0156,-1.5404613424692062e-11,2.492583042529077,691443.043176467,176992.82457396397,1.042340735891271,0.08451056480407715,-315.7805480957031,1728.2600618559381,1408.4647484513239,25.230454953022328,3118.131251244029,186.047,female
clb_arctic_b0095,-3.1349178978425172e-12,33.81325391923747,636768.1511569371,139739.52227241264,-1.5258578202972468,0.05196471139788628,-301.5173034667969,1990.7324762891385,1666.2398912407489,22.13782985893093,3747.306848744877,186.047,female
clb_arctic_a0181,4.129839127958393e-11,15.153762280388037,673855.6144657714,233857.76507297662,0.3299123469289806,0.1564847081899643,-294.9696960449219,1981.5418963719821,1532.9153590275616,22.397647162287974,3567.461023921461,192.771,female
clb_arctic_b0042,2.7022231986980565e-12,33.9356797113287,691155.4791184698,167106.5155095327,0.11178060061202563,0.1039648950099945,-283.37078857421875,2111.253582187201,1621.2256654465436,22.69937884564923,3765.866594373083,197.531,female
clb_arctic_a0195,-2.8136556091554025e-12,61.7746165934077,605626.178321248,186829.38871689787,0.09331805434448648,0.0890905037522316,-298.08673095703125,2063.3020186650115,1568.889601233197,24.482937850769964,3681.82664954144,181.818,female
clb_arctic_b0056,9.451243911207337e-13,48.576581081672884,623773.1138831547,112630.65581235776,0.17350868476679562,0.04365421086549759,-312.6095886230469,1665.1416641884814,1507.7035440069735,22.5792761508316,3169.8486328125,197.531,female
clb_arctic_b0283,4.1715104123992715e-12,-40.534510922268964,541297.1481806808,74164.99227876388,0.21922630452069372,0.11816982924938202,-344.23345947265625,1412.1385695178158,1407.1588636778747,23.472936075526327,2714.766917509191,183.908,female
clb_arctic_a0340,-7.515189780636169e-13,61.65768025031139,659838.2085575976,104328.17457753306,3.6766347641894104,0.07174836099147798,-307.84893798828125,1939.0719897121924,1616.6730167500755,23.78234456758805,3659.171206825658,183.908,female
clb_arctic_a0426,2.779058157859768e-12,14.795753090176731,754065.6038386172,116697.69902871072,1.1291173524506586,0.07266468554735184,-296.1042785644531,1489.6657766461044,1521.9903587711794,28.019660238322306,3074.666514295213,179.775,female
clb_arctic_a0432,-1.2443429630730653e-11,59.868411709730935,537825.8118512665,93333.459094136,0.6391580325603322,0.07155079394578934,-325.4568176269531,1730.9378776777296,1514.1504120143604,23.671262844784593,3089.7262573242188,186.047,female
clb_arctic_b0297,7.299892826358809e-11,49.43514898202557,732307.4783977144,211736.0269432714,0.9915506792112095,0.07447818666696547,-292.15924072265625,1899.3170365297049,1532.1213644706104,24.067071830425164,3418.961093965814,177.778,female
clb_arctic_a0354,3.242879005480223e-12,19.096782118227566,582690.7942574638,147521.4785634373,-1.9623985359338867,0.035255514085292816,-336.3768310546875,1707.050154063423,1561.6366676903076,23.203663791536002,3401.2932971515493,181.818,female
clb_arctic_a0368,-6.263755333934041e-12,27.389840072770312,698229.5059190671,191894.99259741933,-0.8847210123557576,0.0708039328455925,-301.5130920410156,1989.653204769445,1507.1590197524179,24.325902498511862,3521.893404447115,177.778,female
clb_arctic_b0240,-5.087780731695669e-13,-3.046450989553705,755390.7705446234,68123.43462631726,0.37843039855787247,0.0202554315328598,-322.7496643066406,1292.488434369825,1303.0259907515515,25.904251894354896,2475.802152450771,186.047,female
clb_arctic_a0383,5.312260503440984e-12,-26.697256361949258,964113.6118315086,239196.37623611194,-2.2434322313627466,0.09892190992832184,-262.74740600585943,1836.858594560839,1512.0699438052206,25.861497270816148,3316.8558054956898,173.91299999999995,female
clb_arctic_b0526,-3.514598860226796e-12,33.790916156431194,783786.5174192643,129621.64575780003,0.9045186369910425,1.1700773239135742,-297.55078125,1612.9860721713405,1557.3084840392025,22.089032966477934,3167.360014073989,195.122,female
clb_arctic_b0532,-1.6165178673811995e-11,11.635055971331894,858657.1212595969,197440.86009226492,-0.1516316039472338,0.0893741324543953,-276.5390625,1666.5059930301984,1469.8149566102663,22.66532090518369,3055.0099339978447,192.771,female
clb_arctic_b0254,-2.8533614342769484e-12,3.6966932660579914,991375.9540151731,214810.92627805268,-1.732564751563124,0.13011698424816132,-276.69973754882807,1815.3976934525845,1512.1212155219,27.653117022765798,3329.064410665761,177.778,female
clb_arctic_a0397,6.695737708746151e-13,25.583978091497556,844656.4963637571,127550.24712128102,-0.13545358588706502,0.03978963568806648,-282.705078125,1549.702673997721,1515.5456082564706,27.4836237744068,3167.360014073989,175.824,female
clb_arctic_b0268,1.9093630297778927e-11,41.53137901881655,546218.1413171844,80352.15690104233,-0.7614342459881324,0.057725485414266586,-314.94244384765625,1707.6169096111294,1465.3720585526125,24.94070657396815,3136.608044854526,177.778,female
clb_arctic_a0234,-3.3511954484975826e-12,59.64662810596201,1057169.1527842165,123960.1571610949,2.8992647591871905,0.007228462025523186,-292.1598205566406,1241.9797658398675,1381.1828010799065,31.63425152848971,2516.591269003379,177.778,female
clb_arctic_b0491,5.977903146180797e-11,34.954207586473785,776726.8413115455,157632.93400416977,2.5187163792006713,0.2315506190061569,-316.4887390136719,1687.8380810525864,1478.9292966812354,23.28399094394673,3101.3868713378906,183.908,female
clb_arctic_a0552,6.424752671576311e-11,11.570850770905963,919640.167856083,141831.2884501119,-0.6993004147166657,0.02303748950362205,-290.0545349121094,1560.6876647293427,1545.6221248864856,27.688893792416764,3141.1032284007347,188.235,female
clb_arctic_b0485,-3.901600459779519e-12,44.30001505237669,637265.5959394019,85602.27838820303,-0.5905164783484821,0.04351165890693665,-312.8263854980469,1551.4843054015923,1433.0724366396844,25.131677620209146,2837.963684993005,183.908,female
clb_arctic_a0546,-1.1261022738559508e-12,26.73666038099327,806326.2577075595,212612.5104047171,1.0074363377005668,0.14160804450511932,-286.0686340332031,1979.7403390975305,1511.7353540393788,24.43622563561717,3406.187964267418,177.778,female
clb_arctic_a0220,-2.1065743076089166e-12,45.507542247345555,655371.1151305829,107383.86045144743,1.1610928922636332,0.030854547396302227,-317.4171447753906,1549.4422094381475,1487.0622141497975,27.359935491553998,3059.3461470170455,181.818,female
clb_arctic_a0208,1.3562223080012e-11,48.16255830024602,741602.1854134693,95257.81766084746,-2.131175723502464,0.0362122543156147,-295.3709716796875,1518.2731728813394,1470.9942038114355,25.220542976410538,3024.998267389113,177.778,female
clb_arctic_b0334,-3.004479037883156e-12,61.12134606630934,614654.3044708327,131281.58908000484,2.6710806558123594,0.015306798741221428,-312.2200012207031,1891.4165016275333,1418.2187708800132,25.162109711788144,3169.819000477099,186.047,female
clb_arctic_b0452,3.5336750870429475e-11,74.73625904292567,673703.7665783658,172889.43699320927,-0.21274122167852158,0.0702095553278923,-302.6971740722656,1987.96256428375,1515.2099742025173,23.47258352619903,3415.704345703125,179.775,female
clb_arctic_a0591,4.903362739993178e-13,21.33518819677556,567817.1181326789,117504.01989470291,1.0444289091152652,0.1028243899345398,-314.7811279296875,1634.1298325662315,1527.6714290914738,24.43638333886776,3209.127261513158,183.908,female
